^picklistId,OptionId,minValue,maxValue,value,status,external_code,parentOptionId,en_US,pt_BR,en_DEBUG
eeo-catg1,6529,-1.0,-1.0,-1.0,ACTIVE,,-1,"3 Technicians","3 Técnicos","3 Technicians"
eeo-catg1,6530,-1.0,-1.0,-1.0,ACTIVE,,-1,"4 Sales workers","4 trabalhadores Vendas","4 Sales workers"
eeo-catg1,6531,-1.0,-1.0,-1.0,ACTIVE,,-1,"5 Administrative Support Workers","5 Trabalhadores de Apoio Administrativo","5 Administrative Support Workers"
eeo-catg1,6532,-1.0,-1.0,-1.0,ACTIVE,,-1,"6 Craft Workers","6 Artesãos","6 Craft Workers"
eeo-catg1,6533,-1.0,-1.0,-1.0,ACTIVE,,-1,"7 Operatives","7 Cooperativas","7 Operatives"
eeo-catg1,6534,-1.0,-1.0,-1.0,ACTIVE,,-1,"8 Laborers and Helpers"",""8 Laborers and Helpers""","8 trabalhadores e ajudantes ""","8 trabalhadores e ajudantes"
eeo-catg1,6535,-1.0,-1.0,-1.0,ACTIVE,,-1,"9 Service Workers","9 Trabalhadores de Serviços","9 Service Workers"
eeo-class,6518,-1.0,-1.0,-1.0,ACTIVE,,-1,"1 White","1 White","1 White"
eeo-class,6519,-1.0,-1.0,-1.0,ACTIVE,,-1,"2 Black or African American","2 Black ou Africano americano","2 Black or African American"
eeo-class,6520,-1.0,-1.0,-1.0,ACTIVE,,-1,"3 Hispanic or Latino","3 Hispânico ou Latino","3 Hispanic or Latino"
eeo-class,6521,-1.0,-1.0,-1.0,ACTIVE,,-1,"5 American Indian/Alaskan Native","5 dos índios americanos / nativos do Alasca","5 American Indian/Alaskan Native"
eeo-class,6522,-1.0,-1.0,-1.0,ACTIVE,,-1,"6 Asian","6 asiática","6 Asian"
eeo-class,6523,-1.0,-1.0,-1.0,ACTIVE,,-1,"7 Native Hawaiian or Other Pacific Islander","7 nativo do Havaí ou de outras ilhas do Pacífico","7 Native Hawaiian or Other Pacific Islander"
eeo-class,6524,-1.0,-1.0,-1.0,ACTIVE,,-1,"8 Two or More Races","8 dois ou mais raças","8 Two or More Races"
eeo-class,6525,-1.0,-1.0,-1.0,ACTIVE,,-1,"Z Not Specified","Z Não especificado","Z Not Specified"
electoralCollegeLaborCourt,6343,-1.0,-1.0,-1.0,ACTIVE,,-1,"Employers","Empregadores","Employers"
electoralCollegeLaborCourt,6344,-1.0,-1.0,-1.0,ACTIVE,,-1,"Employees","Funcionários","Employees"
electoralCollegeRepresentativesCouncil,6324,-1.0,-1.0,-1.0,ACTIVE,,-1,"Executives","Executivos","Executives"
electoralCollegeRepresentativesCouncil,6325,-1.0,-1.0,-1.0,ACTIVE,,-1,"Supervisors","Supervisores","Supervisors"
electoralCollegeRepresentativesCouncil,6326,-1.0,-1.0,-1.0,ACTIVE,,-1,"Workers and salaried Employee","Trabalhadores e assalariado","Workers and salaried Employee"
employee-class,1835,-1.0,-1.0,-1.0,ACTIVE,"A",-1,"Assignee","Cessionário","Assignee"
employee-class,1836,-1.0,-1.0,-1.0,ACTIVE,"C",-1,"Consultant","Consultor","Consultant"
employee-class,1837,-1.0,-1.0,-1.0,ACTIVE,"E",-1,"Expatriate","Expatriado","Expatriate"
employee-class,1838,-1.0,-1.0,-1.0,ACTIVE,"G",-1,"Agency/Temp","Agência / Temp","Agency/Temp"
employee-class,1839,-1.0,-1.0,-1.0,ACTIVE,"I",-1,"Intern","Intern","Intern"
employee-class,1840,-1.0,-1.0,-1.0,ACTIVE,"P",-1,"Apprentice","Aprendiz","Apprentice"
employee-class,1841,-1.0,-1.0,-1.0,ACTIVE,"R",-1,"Contractor","Contratante","Contractor"
employee-class,1842,-1.0,-1.0,-1.0,ACTIVE,"T",-1,"Trainee","Estagiário","Trainee"
employee-status,1801,-1.0,-1.0,-1.0,ACTIVE,"A",-1,"Active","Ativo","Active"
employee-status,1802,-1.0,-1.0,-1.0,DELETED,"D",-1,"Deceased","Falecido","Deceased"
employee-status,1803,-1.0,-1.0,-1.0,ACTIVE,"U",-1,"Unpaid Leave","Licença sem vencimento","Unpaid Leave"
employee-status,1804,-1.0,-1.0,-1.0,ACTIVE,"P",-1,"Paid Leave","Licença remunerada","Paid Leave"
employee-status,1805,-1.0,-1.0,-1.0,DELETED,"Q",-1,"Retired With Pay","Aposentado com o Pago","Retired With Pay"
employee-status,1806,-1.0,-1.0,-1.0,ACTIVE,"R",-1,"Retired","Aposentado","Retired"
employee-status,1807,-1.0,-1.0,-1.0,ACTIVE,"S",-1,"Suspended","Suspenso","Suspended"
employee-status,1808,-1.0,-1.0,-1.0,ACTIVE,"T",-1,"Terminated","Rescindido","Terminated"
employee-status,1809,-1.0,-1.0,-1.0,DELETED,"U",-1,"Terminated With Pay","Rescindido com o Pago","Terminated With Pay"
employee-status,1810,-1.0,-1.0,-1.0,DELETED,"V",-1,"Terminated Pension Pay Out","Rescindido Pension Pay Out","Terminated Pension Pay Out"
employee-status,1811,-1.0,-1.0,-1.0,DELETED,"X",-1,"Retired-Pension Administration","Aposentado-Pension Administration","Retired-Pension Administration"
employee-status,5772,-1.0,-1.0,-1.0,ACTIVE,"F",-1,"Furlough","Licença","Furlough"
employee-status,5773,-1.0,-1.0,-1.0,ACTIVE,"F",-1,"Furlough","Licença","Furlough"
employee-status,5774,-1.0,-1.0,-1.0,ACTIVE,"F",-1,"Furlough","Licença","Furlough"
employee-type,1812,-1.0,-1.0,-1.0,ACTIVE,"E",-1,"Exception Hourly","Exceção de hora em hora","Exception Hourly"
employee-type,1813,-1.0,-1.0,-1.0,ACTIVE,"H",-1,"Hourly","A cada hora","Hourly"
employee-type,1814,-1.0,-1.0,-1.0,ACTIVE,"N",-1,"Not Applicable","Não aplicável","Not Applicable"
employee-type,1815,-1.0,-1.0,-1.0,ACTIVE,"S",-1,"Salaried","Assalariado","Salaried"
employeestatus,1733,-1.0,-1.0,-1.0,ACTIVE,"FT",-1,"Full Time","Tempo integral","Full Time"
employeestatus,1734,-1.0,-1.0,-1.0,ACTIVE,"PT",-1,"Part Time","Meio período","Part Time"
employeestatus,1735,-1.0,-1.0,-1.0,ACTIVE,"C",-1,"Contractor","Contratante","Contractor"
employeestatus,1736,-1.0,-1.0,-1.0,ACTIVE,"LOA",-1,"LOA","LOA","LOA"
employeestatus,1737,-1.0,-1.0,-1.0,ACTIVE,"FMLA",-1,"FMLA","FMLA","FMLA"
employeestatus,1738,-1.0,-1.0,-1.0,ACTIVE,"T",-1,"Terminated","Rescindido","Terminated"
employmentRelationship,6327,-1.0,-1.0,-1.0,ACTIVE,"10",-1,"Commissioner","Comissário","Commissioner"
employmentRelationship,6328,-1.0,-1.0,-1.0,ACTIVE,"6",-1,"Councilor","Conselheiro","Councilor"
employmentRelationship,6329,-1.0,-1.0,-1.0,ACTIVE,"5",-1,"Member of Executive Board","Membro da Comissão Executiva","Member of Executive Board"
employmentRelationship,6330,-1.0,-1.0,-1.0,ACTIVE,"9",-1,"Pensioner","Pensionista","Pensioner"
employmentRelationship,6331,-1.0,-1.0,-1.0,ACTIVE,"4",-1,"Placement Student","Colocação Estudante","Placement Student"
employmentRelationship,6332,-1.0,-1.0,-1.0,ACTIVE,"2",-1,"Rural Worker","Trabalhador rural","Rural Worker"
employmentRelationship,6333,-1.0,-1.0,-1.0,ACTIVE,"1",-1,"Salaried Employee","Assalariado empregado","Salaried Employee"
employmentRelationship,6334,-1.0,-1.0,-1.0,ACTIVE,"8",-1,"Self-employed","Trabalhadores por conta própria","Self-employed"
employmentRelationship,6335,-1.0,-1.0,-1.0,ACTIVE,"3",-1,"Statutory","Estatutário","Statutory"
employmentRelationship,6336,-1.0,-1.0,-1.0,ACTIVE,"7",-1,"Temporary","Temporário","Temporary"
employmentRelationship,6337,-1.0,-1.0,-1.0,ACTIVE,"11",-1,"Third-party","Terceiro","Third-party"
employmentRelationship,6338,-1.0,-1.0,-1.0,ACTIVE,"12",-1,"Underage Apperentice","Menor idade Apperentice","Underage Apperentice"
ethnic,428,-1.0,-1.0,-1.0,DELETED,,-1,"White","Branco","White"
ethnic,429,-1.0,-1.0,-1.0,DELETED,,-1,"Black or African American","Americano preto ou Africano","Black or African American"
ethnic,430,-1.0,-1.0,-1.0,DELETED,,-1,"Hispanic or Latino","Hispânico ou Latino","Hispanic or Latino"
ethnic,431,-1.0,-1.0,-1.0,DELETED,,-1,"Native Hawaiian or Other Pacific Islander","Nativo do Havaí ou outras ilhas do Pacífico","Native Hawaiian or Other Pacific Islander"
ethnic,432,-1.0,-1.0,-1.0,DELETED,,-1,"Asian","Asiático","Asian"
ethnic,433,-1.0,-1.0,-1.0,DELETED,,-1,"American Indian or Alaska Native","Indiano ou Alaska Native American","American Indian or Alaska Native"
ethnic,434,-1.0,-1.0,-1.0,DELETED,,-1,"Two or more races","Duas ou mais raças","Two or more races"
ethnic,1249,-1.0,-1.0,-1.0,DELETED,,-1,"White","Branco","White"
ethnic,1250,-1.0,-1.0,-1.0,DELETED,,-1,"Black or African American","Americano preto ou Africano","Black or African American"
ethnic,1251,-1.0,-1.0,-1.0,DELETED,,-1,"Hispanic or Latino","Hispânico ou Latino","Hispanic or Latino"
ethnic,1252,-1.0,-1.0,-1.0,DELETED,,-1,"Native Hawaiian or Other Pacific Islander","Nativo do Havaí ou outras ilhas do Pacífico","Native Hawaiian or Other Pacific Islander"
ethnic,1253,-1.0,-1.0,-1.0,DELETED,,-1,"Asian","Asiático","Asian"
ethnic,1254,-1.0,-1.0,-1.0,DELETED,,-1,"American Indian or Alaska Native","Indiano ou Alaska Native American","American Indian or Alaska Native"
ethnic,1255,-1.0,-1.0,-1.0,DELETED,,-1,"Two or more races","Duas ou mais raças","Two or more races"
ethnic-group,1827,-1.0,-1.0,-1.0,DELETED,"1",-1,"White","Branco","White"
ethnic-group,1828,-1.0,-1.0,-1.0,DELETED,"2",-1,"Black","Negro","Black"
ethnic-group,1829,-1.0,-1.0,-1.0,DELETED,"3",-1,"Hispanic","Hispânico","Hispanic"
ethnic-group,1830,-1.0,-1.0,-1.0,DELETED,"4",-1,"Asian","Asiático","Asian"
ethnic-group,1831,-1.0,-1.0,-1.0,DELETED,"5",-1,"American Indian/Alaskan Native","Dos índios americanos / nativos do Alasca","American Indian/Alaskan Native"
ethnic-group,1832,-1.0,-1.0,-1.0,DELETED,"6",-1,"Not Applicable","Não aplicável","Not Applicable"
ethnic-group,1833,-1.0,-1.0,-1.0,DELETED,"7",-1,"Hawaiian/Other Pacific Island","Hawaiian / Outra Ilha do Pacífico","Hawaiian/Other Pacific Island"
ethnic-group,1834,-1.0,-1.0,-1.0,DELETED,"8",-1,"Two or More Races","Dois ou mais raças","Two or More Races"
event,2277,-1.0,-1.0,-1.0,ACTIVE,"1",-1,"Additional Job","Additional Job","Additional Job"
event,2278,-1.0,-1.0,-1.0,ACTIVE,"2",-1,"Assignment","Assignment","Assignment"
event,2279,-1.0,-1.0,-1.0,ACTIVE,"3",-1,"Assignment Completion","Assignment Completion","Assignment Completion"
event,2280,-1.0,-1.0,-1.0,ACTIVE,"16",-1,"Job Change","Job Change","Job Change"
event,2281,-1.0,-1.0,-1.0,ACTIVE,"15",-1,"Completion of Probation","Completion of Probation","Completion of Probation"
event,2282,-1.0,-1.0,-1.0,ACTIVE,"5",-1,"Data Change","Data Change","Data Change"
event,2283,-1.0,-1.0,-1.0,DELETED,"D",-1,"Data Change","Data Change","Data Change"
event,2284,-1.0,-1.0,-1.0,ACTIVE,"4",-1,"Demotion","Demotion","Demotion"
event,2285,-1.0,-1.0,-1.0,DELETED,"8",-1,"One Time Bonus","One Time Bonus","One Time Bonus"
event,2286,-1.0,-1.0,-1.0,DELETED,"6",-1,"Family Status Change","Family Status Change","Family Status Change"
event,2287,-1.0,-1.0,-1.0,ACTIVE,"11",-1,"Furlough","Furlough","Furlough"
event,2288,-1.0,-1.0,-1.0,DELETED,,-1,"Hire","Hire","Hire"
event,2289,-1.0,-1.0,-1.0,ACTIVE,"H",-1,"Hire","Hire","Hire"
event,2290,-1.0,-1.0,-1.0,ACTIVE,"9",-1,"Job Reclassification","Job Reclassification","Job Reclassification"
event,2291,-1.0,-1.0,-1.0,ACTIVE,"10",-1,"Leave of Absence","Leave of Absence","Leave of Absence"
event,2292,-1.0,-1.0,-1.0,DELETED,"13",-1,"Long Term Disability","Long Term Disability","Long Term Disability"
event,2293,-1.0,-1.0,-1.0,DELETED,"12",-1,"Long Term Disability With Pay","Long Term Disability With Pay","Long Term Disability With Pay"
event,2294,-1.0,-1.0,-1.0,ACTIVE,"12",-1,"Pay Rate Change","Pay Rate Change","Pay Rate Change"
event,2295,-1.0,-1.0,-1.0,ACTIVE,"13",-1,"Position Change","Position Change","Position Change"
event,2296,-1.0,-1.0,-1.0,ACTIVE,"14",-1,"Probation","Probation","Probation"
event,2297,-1.0,-1.0,-1.0,ACTIVE,"8",-1,"Promotion","Promotion","Promotion"
event,2298,-1.0,-1.0,-1.0,DELETED,"19",-1,"Promotion","Promotion","Promotion"
event,2299,-1.0,-1.0,-1.0,DELETED,"18",-1,"Recall from Suspension/Layoff","Recall from Suspension/Layoff","Recall from Suspension/Layoff"
event,2300,-1.0,-1.0,-1.0,DELETED,,-1,"Rehire","Rehire","Rehire"
event,2301,-1.0,-1.0,-1.0,ACTIVE,"R",-1,"Rehire","Rehire","Rehire"
event,2302,-1.0,-1.0,-1.0,DELETED,"21",-1,"Retirement","Retirement","Retirement"
event,2303,-1.0,-1.0,-1.0,DELETED,"24",-1,"Retirement With Pay","Retirement With Pay","Retirement With Pay"
event,2304,-1.0,-1.0,-1.0,ACTIVE,"22",-1,"Return From Disability","Return From Disability","Return From Disability"
event,2305,-1.0,-1.0,-1.0,DELETED,"RL",-1,"Return from Leave","Return from Leave","Return from Leave"
event,2306,-1.0,-1.0,-1.0,ACTIVE,"23",-1,"Return to Work","Return to Work","Return to Work"
event,2307,-1.0,-1.0,-1.0,ACTIVE,"7",-1,"Suspension","Suspension","Suspension"
event,2308,-1.0,-1.0,-1.0,DELETED,"27",-1,"Terminated With Benefits","Terminated With Benefits","Terminated With Benefits"
event,2309,-1.0,-1.0,-1.0,DELETED,"T",-1,"Termination","Termination","Termination"
event,2310,-1.0,-1.0,-1.0,ACTIVE,"26",-1,"Termination","Termination","Termination"
event,2311,-1.0,-1.0,-1.0,DELETED,"28",-1,"Termination With Pay","Termination With Pay","Termination With Pay"
event,2312,-1.0,-1.0,-1.0,DELETED,"Tr",-1,"Transfer","Transfer","Transfer"
event,2313,-1.0,-1.0,-1.0,ACTIVE,"6",-1,"Transfer","Transfer","Transfer"
event,5857,-1.0,-1.0,-1.0,ACTIVE,"29",-1,"One Time Bonus","One Time Bonus","One Time Bonus"
event,5882,-1.0,-1.0,-1.0,ACTIVE,"GA",-1,"Global Assignment","Global Assignment","Global Assignment"
event,5885,-1.0,-1.0,-1.0,ACTIVE,"EGA",-1,"End Global Assignment","End Global Assignment","End Global Assignment"
event,6800,-1.0,-1.0,-1.0,ACTIVE,"OGA",-1,"Obsolete","Obsoleto","Obsolete"
event-reason,1847,-1.0,-1.0,-1.0,ACTIVE,"H",-1,"Hire","Hire","Hire"
event-reason,1848,-1.0,-1.0,-1.0,ACTIVE,"1",-1,"Additional Job","Additional Job","Additional Job"
event-reason,1849,-1.0,-1.0,-1.0,ACTIVE,"R",-1,"Rehire","Rehire","Rehire"
event-reason,1850,-1.0,-1.0,-1.0,ACTIVE,"2",-1,"Assignment Completion","Assignment Completion","Assignment Completion"
event-reason,1851,-1.0,-1.0,-1.0,ACTIVE,"C",-1,"Change Job","Change Job","Change Job"
event-reason,1852,-1.0,-1.0,-1.0,ACTIVE,"3",-1,"Assignment","Assignment","Assignment"
event-reason,1853,-1.0,-1.0,-1.0,ACTIVE,"Tr",-1,"Transfer","Transfer","Transfer"
event-reason,1854,-1.0,-1.0,-1.0,ACTIVE,"4",-1,"Demotion","Demotion","Demotion"
event-reason,1855,-1.0,-1.0,-1.0,ACTIVE,"5",-1,"Data Change","Data Change","Data Change"
event-reason,1856,-1.0,-1.0,-1.0,ACTIVE,"P",-1,"Promotion","Promotion","Promotion"
event-reason,1857,-1.0,-1.0,-1.0,ACTIVE,"6",-1,"Family Status Change","Family Status Change","Family Status Change"
event-reason,1858,-1.0,-1.0,-1.0,ACTIVE,"D",-1,"Data Change","Data Change","Data Change"
event-reason,1859,-1.0,-1.0,-1.0,ACTIVE,"T",-1,"Termination","Termination","Termination"
event-reason,1860,-1.0,-1.0,-1.0,ACTIVE,"7",-1,"Hire","Hire","Hire"
event-reason,1861,-1.0,-1.0,-1.0,ACTIVE,"RL",-1,"Return from Leave","Return from Leave","Return from Leave"
event-reason,1862,-1.0,-1.0,-1.0,ACTIVE,"OGA",-1,"Earnings Distribution Change","Earnings Distribution Change","Earnings Distribution Change"
event-reason,1863,-1.0,-1.0,-1.0,ACTIVE,"9",-1,"Job Reclassification","Job Reclassification","Job Reclassification"
event-reason,1864,-1.0,-1.0,-1.0,ACTIVE,"10",-1,"Leave of Absence","Leave of Absence","Leave of Absence"
event-reason,1865,-1.0,-1.0,-1.0,ACTIVE,"11",-1,"Layoff","Layoff","Layoff"
event-reason,1866,-1.0,-1.0,-1.0,ACTIVE,"12",-1,"Long Term Disability With Pay","Long Term Disability With Pay","Long Term Disability With Pay"
event-reason,1867,-1.0,-1.0,-1.0,ACTIVE,"13",-1,"Long Term Disability","Long Term Disability","Long Term Disability"
event-reason,1868,-1.0,-1.0,-1.0,ACTIVE,"14",-1,"Pay Rate Change","Pay Rate Change","Pay Rate Change"
event-reason,1869,-1.0,-1.0,-1.0,ACTIVE,"15",-1,"Position Change","Position Change","Position Change"
event-reason,1870,-1.0,-1.0,-1.0,ACTIVE,"16",-1,"Probation","Probation","Probation"
event-reason,1871,-1.0,-1.0,-1.0,ACTIVE,"17",-1,"Completion of Probation","Completion of Probation","Completion of Probation"
event-reason,1872,-1.0,-1.0,-1.0,ACTIVE,"18",-1,"Recall from Suspension/Layoff","Recall from Suspension/Layoff","Recall from Suspension/Layoff"
event-reason,1873,-1.0,-1.0,-1.0,ACTIVE,"19",-1,"Promotion","Promotion","Promotion"
event-reason,1874,-1.0,-1.0,-1.0,ACTIVE,"20",-1,"Rehire","Rehire","Rehire"
event-reason,1875,-1.0,-1.0,-1.0,ACTIVE,"21",-1,"Retirement","Retirement","Retirement"
event-reason,1876,-1.0,-1.0,-1.0,ACTIVE,"22",-1,"Return From Disability","Return From Disability","Return From Disability"
event-reason,1877,-1.0,-1.0,-1.0,ACTIVE,"23",-1,"Return from Leave","Return from Leave","Return from Leave"
event-reason,1878,-1.0,-1.0,-1.0,ACTIVE,"24",-1,"Retirement With Pay","Retirement With Pay","Retirement With Pay"
event-reason,1879,-1.0,-1.0,-1.0,ACTIVE,"25",-1,"Suspension","Suspension","Suspension"
event-reason,1880,-1.0,-1.0,-1.0,ACTIVE,"26",-1,"Termination","Termination","Termination"
event-reason,1881,-1.0,-1.0,-1.0,ACTIVE,"27",-1,"Terminated With Benefits","Terminated With Benefits","Terminated With Benefits"
event-reason,1882,-1.0,-1.0,-1.0,ACTIVE,"28",-1,"Termination With Pay","Termination With Pay","Termination With Pay"
event-reason,1883,-1.0,-1.0,-1.0,ACTIVE,"29",-1,"Transfer","Transfer","Transfer"
event-reason,2132,-1.0,-1.0,-1.0,ACTIVE,"30",-1,"Initial Conversion Load","Initial Conversion Load","Initial Conversion Load"
event-reason,2133,-1.0,-1.0,-1.0,ACTIVE,"31",-1,"Recall from Suspension/Layoff","Recall from Suspension/Layoff","Recall from Suspension/Layoff"
event-reason,2134,-1.0,-1.0,-1.0,ACTIVE,"32",-1,"Temporary Assignment","Temporary Assignment","Temporary Assignment"
event-reason,2135,-1.0,-1.0,-1.0,ACTIVE,"33",-1,"Acquired employee","Acquired employee","Acquired employee"
event-reason,2136,-1.0,-1.0,-1.0,ACTIVE,"34",-1,"Across-The-Board","Across-The-Board","Across-The-Board"
event-reason,2137,-1.0,-1.0,-1.0,ACTIVE,"35",-1,"Adjustment to Minimum","Adjustment to Minimum","Adjustment to Minimum"
event-reason,2138,-1.0,-1.0,-1.0,ACTIVE,"36",-1,"Benefits Adjustment","Benefits Adjustment","Benefits Adjustment"
event-reason,2139,-1.0,-1.0,-1.0,ACTIVE,"37",-1,"Benefits Base Update","Benefits Base Update","Benefits Base Update"
event-reason,2140,-1.0,-1.0,-1.0,ACTIVE,"38",-1,"Bonus Buyout","Bonus Buyout","Bonus Buyout"
event-reason,2141,-1.0,-1.0,-1.0,ACTIVE,"39",-1,"California Family Rights Act","California Family Rights Act","California Family Rights Act"
event-reason,2142,-1.0,-1.0,-1.0,ACTIVE,"40",-1,"Career Path Change","Career Path Change","Career Path Change"
event-reason,2143,-1.0,-1.0,-1.0,ACTIVE,"41",-1,"Change Car Allowance","Change Car Allowance","Change Car Allowance"
event-reason,2144,-1.0,-1.0,-1.0,ACTIVE,"42",-1,"Change of Employee Class","Change of Employee Class","Change of Employee Class"
event-reason,2145,-1.0,-1.0,-1.0,ACTIVE,"43",-1,"Change Quota/Target Comm","Change Quota/Target Comm","Change Quota/Target Comm"
event-reason,2146,-1.0,-1.0,-1.0,ACTIVE,"44",-1,"Comp Frequency Change","Comp Frequency Change","Comp Frequency Change"
event-reason,2147,-1.0,-1.0,-1.0,ACTIVE,"45",-1,"Correction - Status","Correction - Status","Correction - Status"
event-reason,2148,-1.0,-1.0,-1.0,ACTIVE,"46",-1,"Correction-Pay Rate","Correction-Pay Rate","Correction-Pay Rate"
event-reason,2149,-1.0,-1.0,-1.0,ACTIVE,"47",-1,"Cost Center Change","Cost Center Change","Cost Center Change"
event-reason,2150,-1.0,-1.0,-1.0,ACTIVE,"48",-1,"Cost-of Living Adjustment","Cost-of Living Adjustment","Cost-of Living Adjustment"
event-reason,2151,-1.0,-1.0,-1.0,ACTIVE,"49",-1,"Currency Conversion","Currency Conversion","Currency Conversion"
event-reason,2152,-1.0,-1.0,-1.0,ACTIVE,"50",-1,"Data Change / Dept Name Change","Data Change / Dept Name Change","Data Change / Dept Name Change"
event-reason,2153,-1.0,-1.0,-1.0,ACTIVE,"51",-1,"Data Change / Job Title Update","Data Change / Job Title Update","Data Change / Job Title Update"
event-reason,2154,-1.0,-1.0,-1.0,ACTIVE,"52",-1,"Death","Death","Death"
event-reason,2155,-1.0,-1.0,-1.0,ACTIVE,"53",-1,"Demotion with Pay Change","Demotion with Pay Change","Demotion with Pay Change"
event-reason,2156,-1.0,-1.0,-1.0,ACTIVE,"54",-1,"Early Retirement","Early Retirement","Early Retirement"
event-reason,2157,-1.0,-1.0,-1.0,ACTIVE,"55",-1,"ECF - Out of Cycle Pay Change","ECF - Out of Cycle Pay Change","ECF - Out of Cycle Pay Change"
event-reason,2158,-1.0,-1.0,-1.0,ACTIVE,"56",-1,"Education","Education","Education"
event-reason,2159,-1.0,-1.0,-1.0,ACTIVE,"57",-1,"Education Leave","Education Leave","Education Leave"
event-reason,2160,-1.0,-1.0,-1.0,ACTIVE,"58",-1,"Family and Medical Leave Act","Family and Medical Leave Act","Family and Medical Leave Act"
event-reason,2161,-1.0,-1.0,-1.0,ACTIVE,"59",-1,"Family Leave Birth/Adoption","Family Leave Birth/Adoption","Family Leave Birth/Adoption"
event-reason,2162,-1.0,-1.0,-1.0,ACTIVE,"60",-1,"Family Leave Serious Illness","Family Leave Serious Illness","Family Leave Serious Illness"
event-reason,2163,-1.0,-1.0,-1.0,ACTIVE,"61",-1,"Full-time to Part-Time","Full-time to Part-Time","Full-time to Part-Time"
event-reason,2164,-1.0,-1.0,-1.0,ACTIVE,"62",-1,"Health Reasons","Health Reasons","Health Reasons"
event-reason,2165,-1.0,-1.0,-1.0,ACTIVE,"63",-1,"Hired from Affiliate","Hired from Affiliate","Hired from Affiliate"
event-reason,2166,-1.0,-1.0,-1.0,ACTIVE,"64",-1,"Inter Company Transfer","Inter Company Transfer","Inter Company Transfer"
event-reason,2167,-1.0,-1.0,-1.0,ACTIVE,"65",-1,"Internal Equity","Internal Equity","Internal Equity"
event-reason,2168,-1.0,-1.0,-1.0,ACTIVE,"66",-1,"Internal Hire Temp Conversion","Internal Hire Temp Conversion","Internal Hire Temp Conversion"
event-reason,2169,-1.0,-1.0,-1.0,ACTIVE,"67",-1,"Internal International Transfer","Internal International Transfer","Internal International Transfer"
event-reason,2170,-1.0,-1.0,-1.0,ACTIVE,"68",-1,"Internal Int'l Transfer","Internal Int'l Transfer","Internal Int'l Transfer"
event-reason,2171,-1.0,-1.0,-1.0,ACTIVE,"69",-1,"International Transfer","International Transfer","International Transfer"
event-reason,2172,-1.0,-1.0,-1.0,ACTIVE,"70",-1,"Inv Attendance","Inv Attendance","Inv Attendance"
event-reason,2173,-1.0,-1.0,-1.0,ACTIVE,"71",-1,"Inv Elimination of Position","Inv Elimination of Position","Inv Elimination of Position"
event-reason,2174,-1.0,-1.0,-1.0,ACTIVE,"72",-1,"Inv Termination -  Dishonesty","Inv Termination -  Dishonesty","Inv Termination -  Dishonesty"
event-reason,2175,-1.0,-1.0,-1.0,ACTIVE,"73",-1,"Inv Termination -  Divestment","Inv Termination -  Divestment","Inv Termination -  Divestment"
event-reason,2176,-1.0,-1.0,-1.0,ACTIVE,"74",-1,"Inv Termination -  Extended LOA","Inv Termination -  Extended LOA","Inv Termination -  Extended LOA"
event-reason,2177,-1.0,-1.0,-1.0,ACTIVE,"75",-1,"Inv Termination - Fail To Report","Inv Termination - Fail To Report","Inv Termination - Fail To Report"
event-reason,2178,-1.0,-1.0,-1.0,ACTIVE,"76",-1,"Inv Termination - Insubordinate","Inv Termination - Insubordinate","Inv Termination - Insubordinate"
event-reason,2179,-1.0,-1.0,-1.0,ACTIVE,"77",-1,"Inv Termination  Non-Performance","Inv Termination  Non-Performance","Inv Termination  Non-Performance"
event-reason,2180,-1.0,-1.0,-1.0,ACTIVE,"78",-1,"Inv Termination - Restructuring","Inv Termination - Restructuring","Inv Termination - Restructuring"
event-reason,2181,-1.0,-1.0,-1.0,ACTIVE,"79",-1,"Inv Termination - RIF","Inv Termination - RIF","Inv Termination - RIF"
event-reason,2182,-1.0,-1.0,-1.0,ACTIVE,"80",-1,"Inv Termintion- Misconduct","Inv Termintion- Misconduct","Inv Termintion- Misconduct"
event-reason,2183,-1.0,-1.0,-1.0,ACTIVE,"81",-1,"Job Change - Lateral","Job Change - Lateral","Job Change - Lateral"
event-reason,2184,-1.0,-1.0,-1.0,ACTIVE,"82",-1,"Job Change Lateral","Job Change Lateral","Job Change Lateral"
event-reason,2185,-1.0,-1.0,-1.0,ACTIVE,"83",-1,"Job Change to Higher Grade","Job Change to Higher Grade","Job Change to Higher Grade"
event-reason,2186,-1.0,-1.0,-1.0,ACTIVE,"84",-1,"Job Change to lower grade","Job Change to lower grade","Job Change to lower grade"
event-reason,2187,-1.0,-1.0,-1.0,ACTIVE,"85",-1,"Job Reclassification","Job Reclassification","Job Reclassification"
event-reason,2188,-1.0,-1.0,-1.0,ACTIVE,"86",-1,"Jury Leave","Jury Leave","Jury Leave"
event-reason,2189,-1.0,-1.0,-1.0,ACTIVE,"87",-1,"Lateral (no req)","Lateral (no req)","Lateral (no req)"
event-reason,2190,-1.0,-1.0,-1.0,ACTIVE,"88",-1,"Layoff / Strike/Lock-out","Layoff / Strike/Lock-out","Layoff / Strike/Lock-out"
event-reason,2191,-1.0,-1.0,-1.0,ACTIVE,"89",-1,"Loan from Parent Company","Loan from Parent Company","Loan from Parent Company"
event-reason,2192,-1.0,-1.0,-1.0,ACTIVE,"90",-1,"Local Job Title Change","Local Job Title Change","Local Job Title Change"
event-reason,2193,-1.0,-1.0,-1.0,ACTIVE,"91",-1,"Location Change","Location Change","Location Change"
